round,name,count,localCount,workload,estWorkload,npts,nfdpts
20,11,143,68,224819,402840,21419,128
20,12,17,4,298430,431734,7527,1458
20,13,72,18,299145,357138,14684,108
20,14,32,7,314654,406472,6662,167
20,15,36,10,325811,417295,11109,425
20,16,40,12,246121,432478,10498,70
20,17,27,11,238966,427667,12792,5171
20,18,62,15,362112,384865,31076,4198
20,19,139,70,290904,399416,34307,3310
20,20,77,19,347246,386613,22901,2
20,21,45,8,420029,418872,14030,767
20,22,35,10,361818,388247,18267,643
20,23,33,12,267342,394209,17220,2044
20,24,62,16,349007,391539,20221,411
20,25,99,36,316725,395345,20331,96
20,26,25,8,211665,389039,18539,13304
20,27,93,34,347208,393950,20137,779
20,28,67,17,374548,390980,23434,217
20,29,88,21,360801,389128,21883,213
20,30,53,14,294907,402160,16260,787
20,31,32,12,273516,395304,8496,363
21,0,36,8,193608,381707,7755,55
21,1,10,2,252686,438969,3249,165
21,2,30,8,250928,355050,8232,69
21,3,48,11,218923,308729,8591,244
21,4,33,6,297989,399389,9601,3062
21,5,21,6,266083,372749,7663,507
21,6,30,8,184333,280445,5926,369
21,7,49,13,333199,355806,9083,259
21,8,40,11,344448,424804,7494,152
21,9,17,4,292501,367526,8119,2557
21,10,33,12,217472,351088,5910,58
21,11,165,71,249650,359747,21732,129
21,12,11,3,387235,427367,4199,1018
21,13,42,11,261157,330197,8555,192
21,14,32,4,277296,319285,5203,165
21,15,21,9,220862,339381,10642,4479
21,16,60,15,208020,344743,11964,93
21,17,37,11,273431,381945,10749,372
21,18,57,13,354127,364994,29076,1782
21,19,136,67,279374,370803,31448,5246
21,20,73,18,337187,373036,20639,18
21,21,41,8,340367,342635,9962,398
21,22,55,14,298272,376408,14845,696
21,23,42,12,273848,381723,14887,614
21,24,62,18,328605,375603,16902,337
21,25,95,36,279912,372769,17596,86
21,26,32,10,272120,372420,16220,8716
21,27,99,36,313359,365021,19144,611
21,28,71,18,371464,367854,22067,253
21,29,89,26,338897,362893,24049,194
21,30,34,11,286069,371031,18643,1924
21,31,32,12,231660,360781,7833,303
22,0,65,16,220350,360618,12600,76
22,1,10,2,338148,408103,3057,212
22,2,30,8,233335,334047,7796,58
22,3,11,3,406226,398681,3922,989
22,4,42,9,204474,340094,7858,190
22,5,25,5,192675,310615,6554,461
22,6,19,6,198420,280455,4939,468
22,7,39,14,205796,320576,5548,58
22,8,40,6,333616,331891,5717,278
22,9,21,4,251566,322879,6175,1141
22,10,41,11,220203,342363,7056,69
22,11,154,75,216250,336293,21898,86
22,12,40,9,368228,343515,6744,322
22,13,42,11,257576,326226,8716,243
22,14,49,10,223876,296205,7455,154
22,15,20,10,182549,337616,11335,7319
22,16,31,7,191467,322987,6156,65
22,17,40,11,223033,333647,9816,678
22,18,55,13,310072,330088,25284,2111
22,19,132,69,244846,331078,27329,4551
22,20,32,12,229798,330025,7253,275
22,21,42,10,328914,343396,11896,241
22,22,64,15,264067,343862,13039,464
22,23,29,11,214482,324377,14229,1715
22,24,70,18,302313,327605,19355,1
22,25,102,37,259808,343600,17294,60
22,26,24,8,243806,324889,13634,7672
22,27,101,36,304134,339501,19024,562
22,28,65,17,324083,337563,20472,322
22,29,90,21,299765,331467,19377,248
22,30,36,11,293546,341298,16120,674
22,31,58,17,273409,329842,15207,306
23,0,40,9,176884,301349,7306,42
23,1,28,6,185825,243919,5358,69
23,2,21,4,233486,362115,5359,260
23,3,11,3,359940,352620,3460,810
23,4,40,10,213529,300571,6162,84
23,5,43,9,225178,309150,7419,272
23,6,19,6,188831,263848,4659,444
23,7,21,4,225751,285708,5531,1023
23,8,36,6,253138,271146,5590,129
23,9,68,15,186743,317322,11174,75
23,10,41,15,215273,311397,5440,68
23,11,162,79,198695,305763,20503,88
23,12,47,10,346046,345282,6501,303
23,13,38,10,255326,307820,15443,517
23,14,47,11,220924,331925,8187,246
23,15,22,11,187135,324631,11908,6588
23,16,10,2,165181,266157,2471,74
23,17,35,10,195733,302674,7645,294
23,18,54,12,278766,295522,22829,1660
23,19,131,68,248752,320028,26029,4355
23,20,32,12,220139,304243,6702,256
23,21,42,9,304766,310686,9548,315
23,22,43,11,207967,309575,7979,223
23,23,29,11,185630,300863,13295,1557
23,24,75,17,280494,306355,17201,10
23,25,94,35,235403,307405,15831,48
23,26,29,9,223232,307493,12938,7011
23,27,101,36,253950,304438,16487,496
23,28,70,17,283679,308916,19398,293
23,29,97,23,272774,306259,17232,174
23,30,60,16,233237,305636,11618,397
23,31,57,16,249933,300127,13583,292
24,0,10,2,168473,235692,2239,78
24,1,29,6,170182,238800,5081,46
24,2,22,5,294789,418578,6594,399
24,3,46,10,192677,250331,7161,127
24,4,39,10,177625,244441,5269,60
24,5,8,2,294631,269496,2272,760
24,6,29,8,206828,292793,5810,405
24,7,24,5,232303,315830,5937,958
24,8,33,5,272084,268432,5086,160
24,9,67,17,193399,290771,10324,72
24,10,41,15,222596,309596,5183,77
24,11,158,75,191663,271205,19340,79
24,12,42,10,327859,307139,5623,262
24,13,35,10,217116,265908,13199,544
24,14,43,10,184767,297995,7325,229
24,15,21,10,153324,272040,10160,5828
24,16,35,8,147184,260922,5929,56
24,17,45,13,199333,281640,8557,514
24,18,30,9,207708,286360,12390,6242
24,19,129,64,216221,279851,25172,3880
24,20,32,12,197154,283556,6303,253
24,21,37,8,258908,284232,7184,300
24,22,43,11,228662,281348,7368,200
24,23,29,11,198552,275562,12351,1426
24,24,84,17,246739,271009,16392,0
24,25,119,44,224630,278430,14933,54
24,26,53,12,280815,284730,21185,1520
24,27,101,38,231155,265001,13816,508
24,28,65,17,255176,269939,15551,235
24,29,83,18,248447,278583,14691,154
24,30,62,15,220667,273537,10919,349
24,31,54,15,231583,267316,12969,309
25,0,13,2,199959,225102,2462,115
25,1,45,11,241394,316097,7499,80
25,2,23,5,161777,241296,5376,268
25,3,31,6,236175,312518,5195,163
25,4,33,12,157318,246396,3863,46
25,5,8,2,263803,239855,2023,685
25,6,32,9,202243,254249,5484,356
25,7,24,5,214942,290202,5529,876
25,8,29,4,194160,222695,2890,118
25,9,31,8,144841,255441,5848,48
25,10,50,13,261222,242221,5869,191
25,11,161,81,174434,253925,14645,82
25,12,33,9,266219,309821,5110,137
25,13,38,13,207441,269853,6329,243
25,14,42,8,170450,252958,5661,242
25,15,22,12,155739,268813,10055,5430
25,16,64,16,165100,255908,9089,71
25,17,36,11,196095,242169,6399,230
25,18,28,9,189113,279262,11027,5697
25,19,127,61,211334,257154,24287,3429
25,20,57,14,189378,236824,11918,225
25,21,53,10,224819,243591,8609,237
25,22,43,11,193032,262123,6863,155
25,23,29,11,149042,253719,11462,1301
25,24,73,17,236527,255378,15423,1
25,25,117,42,198989,253273,13534,52
25,26,54,12,229310,239936,19349,1298
25,27,107,38,213589,260953,13952,548
25,28,68,15,246702,257218,15021,400
25,29,85,21,233794,250401,14887,147
25,30,59,15,187383,243855,9046,350
25,31,33,9,200479,244945,11525,493
26,0,10,2,237091,294521,2256,154
26,1,42,9,171694,241170,5724,46
26,2,23,5,142443,228002,5104,242
26,3,34,7,162260,217320,5363,116
26,4,26,9,179351,224264,2344,92
26,5,8,2,256685,230208,1947,682
26,6,32,9,172705,228701,4920,357
26,7,24,5,194871,268206,5055,846
26,8,31,4,218946,240057,3543,156
26,9,31,8,143900,240544,5620,50
26,10,50,16,253524,228994,5637,180
26,11,161,80,149181,232546,14331,81
26,12,41,10,146757,212507,5547,42
26,13,31,11,175683,230267,5231,204
26,14,45,9,192467,248793,5840,204
26,15,22,12,141989,236439,8912,4934
26,16,71,17,160022,226898,8794,86
26,17,38,12,166959,234263,6733,220
26,18,33,10,187018,248689,11184,5158
26,19,106,42,203263,236349,12332,593
26,20,51,15,181658,229657,9649,234
26,21,37,7,215773,235926,4742,244
26,22,43,11,203574,242974,6342,194
26,23,29,11,161223,235420,10738,1290
26,24,76,16,204764,228624,13714,0
26,25,130,46,186918,234195,13000,27
26,26,53,12,234255,245906,18344,1362
26,27,70,15,219002,232144,14465,70
26,28,123,59,180024,226674,21786,3247
26,29,74,18,205413,231298,13453,164
26,30,53,14,179784,230160,9014,297
26,31,29,9,186666,226476,10851,432
27,0,13,2,135027,182267,1988,83
27,1,36,9,184163,254258,5788,59
27,2,23,5,136313,204588,4624,217
27,3,31,6,193236,255057,4443,153
27,4,27,8,154745,206894,4227,316
27,5,8,2,212824,213415,1806,622
27,6,34,9,154294,200299,3940,58
27,7,24,5,164819,238023,4522,759
27,8,46,12,227754,216860,4098,198
27,9,31,8,126080,221789,5261,47
27,10,37,13,195822,248016,3685,81
27,11,155,77,145562,210970,13042,79
27,12,31,4,202909,191166,3026,130
27,13,24,8,140610,193860,8210,4613
27,14,48,11,171041,241508,5988,198
27,15,22,12,122557,208123,7956,4377
27,16,38,13,170023,227128,5378,191
27,17,38,12,141895,203140,5929,179
27,18,50,14,151819,205982,9047,183
27,19,114,42,176672,212359,11606,507
27,20,65,15,132960,206873,7595,81
27,21,50,10,203989,222978,7059,212
27,22,43,11,161429,218216,5786,153
27,23,29,11,140918,219874,10022,1169
27,24,78,16,204016,214765,12941,5
27,25,126,44,171931,211172,11648,27
27,26,59,15,164031,215758,8460,293
27,27,67,15,189532,206472,12529,61
27,28,60,13,217255,228310,17709,1217
27,29,73,17,208475,215516,12224,111
27,30,129,64,179110,205269,19935,3123
27,31,29,9,163977,207950,10039,391
28,0,34,7,141224,182097,4616,93
28,1,10,2,191902,244119,1874,132
28,2,23,5,115007,194137,4383,188
28,3,36,8,135114,199090,4600,36
28,4,50,12,167214,211429,5606,129
28,5,8,2,170293,189476,1605,533
28,6,33,12,143306,186012,2789,51
28,7,24,5,132130,216873,4122,660
28,8,42,13,166828,197476,5004,203
28,9,57,14,154275,202008,7729,302
28,10,42,10,191550,192590,3111,162
28,11,158,76,144896,197874,11044,60
28,12,40,10,141944,201420,4773,48
28,13,29,9,138294,192179,8486,4208
28,14,25,7,139889,190028,3691,379
28,15,22,12,108664,187906,7013,3834
28,16,38,11,137608,197656,4686,163
28,17,40,9,195213,194464,5546,196
28,18,71,17,135143,207143,7833,23
28,19,29,9,152901,192564,9305,352
28,20,35,8,111504,205538,4825,37
28,21,33,5,190674,193173,3174,117
28,22,43,11,137941,202249,5363,136
28,23,29,11,143050,198631,9115,1015
28,24,71,15,189477,198818,11120,10
28,25,121,41,175871,198812,11743,33
28,26,43,13,156439,179451,8090,205
28,27,101,38,158961,198093,11027,444
28,28,62,13,203476,196940,11702,227
28,29,77,24,182153,196850,12023,134
28,30,137,71,163709,198625,19139,2895
28,31,53,12,193122,198205,15481,992
29,0,23,5,106943,172169,3912,186
29,1,10,2,159345,227126,1762,102
29,2,36,7,107798,172894,4397,19
29,3,43,9,135206,169394,4360,43
29,4,45,10,120885,181623,4556,105
29,5,8,2,185416,182256,1545,503
29,6,24,8,118170,175557,1873,55
29,7,24,5,168178,205527,3879,660
29,8,45,14,135588,176406,5356,174
29,9,33,5,169009,172520,3331,101
29,10,54,17,175563,184573,4424,108
29,11,158,75,129573,183118,9700,58
29,12,35,7,155027,176541,3072,79
29,13,61,15,108297,184752,6440,38
29,14,28,8,141693,204123,3953,389
29,15,22,12,88865,163234,6290,3456
29,16,29,9,106577,190060,3968,120
29,17,40,8,195918,173886,4030,224
29,18,59,15,137886,181487,7295,226
29,19,29,9,158712,180898,8762,353
29,20,35,8,94272,159458,4659,22
29,21,105,39,161466,180192,10019,385
29,22,43,11,127615,180496,4855,112
29,23,29,11,121516,188392,8688,1026
29,24,81,17,176959,183691,10738,12
29,25,119,37,158980,183262,10874,21
29,26,59,16,143689,189371,8285,197
29,27,141,74,138337,180142,17517,2139
29,28,35,10,137714,177046,8016,3780
29,29,75,22,155188,180972,10614,175
29,30,54,12,176172,183776,14043,1421
29,31,65,13,174719,185640,11408,162
30,0,10,2,152112,203353,1578,94
30,1,39,9,118007,161882,4323,94
30,2,31,7,110685,161732,4319,20
30,3,27,5,90375,137021,2950,218
30,4,55,14,114479,171496,5636,38
30,5,20,4,115607,132200,2459,222
30,6,40,14,132923,179580,2657,53
30,7,9,3,209213,205011,2377,828
30,8,53,16,156810,185131,5804,154
30,9,34,5,154973,160970,2556,132
30,10,43,9,240617,175759,2578,201
30,11,159,77,114930,172040,9447,59
30,12,45,9,107184,136176,4149,31
30,13,69,17,114752,161389,6403,40
30,14,24,4,135487,152746,2309,313
30,15,27,6,93223,148649,2393,32
30,16,31,9,129293,178246,3268,121
30,17,40,10,157833,188818,6676,1995
30,18,55,13,132932,163031,6384,238
30,19,43,11,122161,166885,4475,105
30,20,35,9,98577,170087,4862,24
30,21,111,41,142684,167885,10001,292
30,22,29,9,149997,168144,8136,310
30,23,29,11,113653,172064,7999,908
30,24,70,14,160767,164218,8605,25
30,25,110,36,144380,162921,9084,29
30,26,43,13,132580,159228,7173,154
30,27,56,13,153949,161843,13348,1317
30,28,25,14,112626,176003,7084,4341
30,29,77,22,143304,170735,10492,106
30,30,139,73,140409,167827,15746,2004
30,31,63,13,167577,171792,10899,229
31,0,19,4,152032,202869,3021,233
31,1,16,3,84428,141090,1852,32
31,2,8,2,139304,152996,1304,437
31,3,47,10,106371,145667,4218,83
31,4,51,12,101676,168007,4564,74
31,5,26,13,83996,141262,5319,2780
31,6,35,12,127766,156600,2716,59
31,7,17,4,125490,152794,2724,529
31,8,62,17,120173,156294,5094,120
31,9,37,9,83814,145996,4111,27
31,10,66,18,186853,151090,3792,143
31,11,116,36,135115,158608,9312,6
31,12,43,9,104826,138325,2830,38
31,13,53,13,107209,156188,5350,259
31,14,28,8,117854,163919,3363,292
31,15,27,6,94521,139884,3122,27
31,16,29,9,104394,165414,3490,122
31,17,45,8,112583,145023,3870,132
31,18,56,12,148057,155196,11803,1162
31,19,50,14,117583,149669,6705,126
31,20,61,14,102471,150367,5703,13
31,21,107,40,138028,154619,8844,434
31,22,29,8,116114,149250,7240,255
31,23,28,11,104916,154188,7412,853
31,24,70,15,145132,157955,8337,12
31,25,36,4,189816,161121,2570,121
31,26,48,12,126780,154712,4214,116
31,27,66,14,140649,156356,8869,133
31,28,30,9,100413,141214,6186,3203
31,29,146,80,101945,147980,9368,44
31,30,139,73,138181,154405,14786,1906
31,31,64,13,157602,155927,9354,136
32,0,23,4,110040,142962,2157,73
32,1,20,5,104341,135300,2867,191
32,2,9,3,146939,174413,2008,707
32,3,19,3,114440,139720,1641,57
32,4,48,10,116955,132104,3943,114
32,5,24,4,92497,126077,1910,253
32,6,47,15,124091,132763,2601,101
32,7,23,5,109347,142740,2658,217
32,8,36,17,110324,157280,5934,2458
32,9,39,10,95778,144173,4336,25
32,10,46,11,97960,140291,3979,22
32,11,105,36,121664,140801,7964,11
32,12,31,9,82855,134528,1590,34
32,13,48,13,113591,144158,5641,233
32,14,44,11,104176,121974,3605,93
32,15,29,7,88936,144155,3451,13
32,16,31,9,112817,152965,2852,130
32,17,44,7,117414,130080,2899,69
32,18,55,12,132780,142176,11374,1141
32,19,42,12,106090,129662,6061,140
32,20,58,14,100371,140950,5141,25
32,21,116,41,126804,142496,8715,312
32,22,29,8,116345,139565,6874,227
32,23,28,11,105044,142681,6917,783
32,24,72,15,140112,144620,8101,11
32,25,52,12,166114,175047,3701,150
32,26,47,14,113674,143149,4241,97
32,27,61,15,131451,138778,6989,120
32,28,33,9,96526,130982,5452,2849
32,29,154,83,112284,141793,8882,49
32,30,140,75,113983,141867,13854,1629
32,31,66,12,128909,142496,9198,106
33,0,19,3,107345,118548,1377,57
33,1,18,4,87687,115147,2126,178
33,2,13,3,163166,139922,1674,453
33,3,39,6,107868,145765,2822,64
33,4,44,9,96480,128662,3279,102
33,5,35,6,102933,122821,1895,191
33,6,29,7,110063,139105,3313,29
33,7,35,7,96271,123161,2377,130
33,8,49,15,94605,127550,4171,92
33,9,38,8,87353,132954,3569,30
33,10,51,11,82387,121426,3780,14
33,11,31,7,93406,128859,4302,1736
33,12,30,9,80779,129885,1391,36
33,13,35,8,99452,128433,3715,233
33,14,54,15,106030,138715,4508,133
33,15,59,15,83277,143752,4936,13
33,16,30,10,85962,123100,2884,103
33,17,37,4,149317,134061,1918,97
33,18,55,12,132852,133053,10375,1016
33,19,42,12,99371,121643,5707,132
33,20,154,82,99876,132563,8424,55
33,21,115,42,117510,130112,7781,347
33,22,29,8,110555,129129,6355,203
33,23,28,11,90300,135195,6524,775
33,24,67,14,117666,131478,6590,13
33,25,50,17,144022,131507,2886,103
33,26,60,15,84142,126080,4919,70
33,27,65,15,113131,128450,7579,118
33,28,29,15,83424,139108,5914,3357
33,29,103,36,111760,129915,7357,20
33,30,140,73,111288,128696,12703,1578
33,31,61,13,127149,128752,7945,122
34,0,13,3,131614,170476,1607,77
34,1,23,5,68802,111261,2559,117
34,2,8,2,118620,115486,980,322
34,3,45,9,71652,106080,3012,53
34,4,44,6,115543,115410,2820,62
34,5,26,8,63764,118318,2474,203
34,6,29,6,73919,104485,2340,21
34,7,26,6,93288,133334,2709,422
34,8,51,14,98558,116350,3859,89
34,9,39,10,61720,122285,3597,7
34,10,50,12,77938,114031,3437,20
34,11,31,10,82859,121696,5169,2461
34,12,34,10,101663,116571,1220,53
34,13,45,11,95155,116340,3092,100
34,14,58,12,84872,125390,3637,59
34,15,57,14,64350,106742,4287,28
34,16,31,9,87427,134255,2530,101
34,17,39,5,117478,111320,2163,112
34,18,52,11,114068,119242,9569,691
34,19,45,13,80256,119094,5498,102
34,20,151,79,83908,122583,7548,29
34,21,61,13,112790,117096,6570,203
34,22,29,8,97544,119313,5897,197
34,23,28,11,81097,122750,5997,738
34,24,85,14,108445,118524,6822,7
34,25,72,25,131086,119388,2953,88
34,26,48,12,97051,119953,4785,195
34,27,62,14,103127,117997,6722,70
34,28,31,15,69027,116140,4116,2084
34,29,103,29,104835,122959,6138,15
34,30,139,73,108567,119713,12146,1816
34,31,117,43,110523,118044,7243,225
35,0,19,4,113106,144082,2155,162
35,1,16,3,65613,109185,1397,24
35,2,30,9,59402,107044,1227,21
35,3,45,9,64033,95420.1,2595,46
35,4,26,8,68773,108783,2293,150
35,5,50,11,92058,118990,3117,104
35,6,26,6,54331,93082.3,2221,9
35,7,17,4,76244,110742,1996,409
35,8,52,7,128008,112774,2463,105
35,9,42,20,77538,110703,4410,1920
35,10,36,6,109730,104615,2387,59
35,11,39,12,75303,113445,4953,2112
35,12,49,17,119906,103707,2101,90
35,13,45,12,98858,109511,3181,82
35,14,16,3,108300,113994,1155,292
35,15,63,16,83177,107596,4360,29
35,16,36,9,67803,120521,2586,28
35,17,42,11,75547,107635,4563,106
35,18,52,11,105725,109576,8858,629
35,19,42,12,74037,109247,3557,97
35,20,150,80,85415,109502,7576,35
35,21,115,33,85340,111327,6928,192
35,22,29,8,95444,110863,5507,178
35,23,25,10,76557,105008,4934,649
35,24,72,12,114367,112094,6797,110
35,25,115,40,101894,109313,6507,20
35,26,47,12,86223,113276,4405,176
35,27,63,14,103066,112353,5689,112
35,28,51,10,89801,108621,4548,15
35,29,36,9,67397,100984,2537,20
35,30,139,73,92488,111139,11305,1646
35,31,66,21,103578,117673,4421,104
36,0,17,4,97955,117319,1400,45
36,1,38,7,72515,105171,2145,39
36,2,27,9,72236,101581,900,37
36,3,29,6,76564,111536,2238,146
36,4,43,12,71288,91567.2,2852,100
36,5,27,6,71792,102210,1648,148
36,6,35,7,53463,82333.5,2655,4
36,7,16,3,53609,75854.7,1226,134
36,8,47,8,91021,99146.7,2417,108
36,9,38,17,71850,106990,3939,1756
36,10,55,9,110038,105871,2990,52
36,11,43,10,64480,94387.5,2801,14
36,12,66,19,111913,102351,2326,82
36,13,44,11,72795,98199.6,2651,80
36,14,9,3,111686,129231,1469,534
36,15,58,15,67745,97171.5,3811,27
36,16,36,11,84753,98306.5,4632,2036
36,17,85,12,91675,102102,5095,6
36,18,52,11,105084,104038,8395,620
36,19,56,14,68700,102994,4393,117
36,20,155,75,74378,103857,7039,26
36,21,112,40,89861,102650,6367,291
36,22,35,8,88827,103847,4867,146
36,23,25,10,57505,98483.6,4632,572
36,24,65,11,93929,101358,5878,87
36,25,135,43,93700,103791,6114,11
36,26,47,13,72930,102931,3937,178
36,27,27,9,70634,102809,2304,86
36,28,30,8,50108,107927,2474,18
36,29,61,13,87708,97560,6089,75
36,30,139,73,82689,102351,10598,1546
36,31,59,15,99434,108104,2716,92
37,0,13,2,63990,83504.9,883,42
37,1,38,8,57005,86857.4,2386,87
37,2,45,16,62016,95399.1,1340,21
37,3,40,6,57097,81833,1771,42
37,4,23,5,65126,89251.6,1541,144
37,5,56,14,72894,95007.9,2960,93
37,6,29,7,95873,125197,2279,39
37,7,20,4,73270,79962.9,1429,155
37,8,33,8,54413,92568.8,1840,18
37,9,36,18,62340,93930.1,3214,1613
37,10,49,9,78528,95653.3,2268,89
37,11,53,10,71509,88646.6,2220,30
37,12,65,14,96811,101760,1886,63
37,13,44,12,61310,93215.9,2608,68
37,14,9,3,93870,111300,1292,438
37,15,61,16,59724,95559,3816,39
37,16,42,12,71480,93576.9,4310,1870
37,17,76,13,83214,90770.5,4970,2
37,18,66,15,91395,96907.8,5633,78
37,19,46,12,69250,95279,3932,107
37,20,137,69,63901,94711.5,6070,30
37,21,131,40,78116,92999.7,6141,102
37,22,29,8,78041,96932.7,4824,151
37,23,25,10,65018,93638.2,4427,585
37,24,52,10,87598,94207.9,5972,123
37,25,130,40,79789,94541.8,5127,12
37,26,41,11,62690,90294.8,3591,147
37,27,28,9,75821,91655.6,1853,97
37,28,35,7,46945,95224.1,2317,12
37,29,52,11,95765,96929.2,7826,596
37,30,136,71,77187,92771.4,9778,1475
37,31,67,22,82235,91038.5,3281,86
38,0,16,3,45112,82521.6,1092,15
38,1,20,4,66788,99243,1490,70
38,2,27,9,57621,86803.9,851,29
38,3,8,2,99583,89635.2,767,252
38,4,48,12,55090,89044.4,2447,76
38,5,22,7,71183,94241.6,1747,162
38,6,34,7,54081,85097.9,2083,13
38,7,36,4,92690,88935.2,1420,64
38,8,44,10,56438,81037,2388,10
38,9,52,19,54476,79264.5,3509,1640
38,10,30,8,55500,92737.1,2101,23
38,11,56,11,58427,83907.8,2690,34
38,12,67,21,109648,87205.2,2203,101
38,13,34,9,65689,80709.1,3317,1464
38,14,24,5,55173,91912.2,1739,326
38,15,46,12,73793,92935.3,3837,149
38,16,48,9,76187,81996.4,2344,90
38,17,71,13,82178,88180.4,4337,8
38,18,66,15,75054,85670.6,4933,76
38,19,50,12,56873,87330.5,3708,93
38,20,149,81,65599,85256.1,5824,34
38,21,114,36,81671,88163,5338,237
38,22,29,8,70600,90892.2,4537,171
38,23,25,10,51884,85819.2,4070,573
38,24,68,11,88654,84245.9,5198,86
38,25,109,36,77695,87262.8,4890,6
38,26,37,11,69995,78978.9,2098,54
38,27,28,9,55032,83436.9,1694,61
38,28,59,15,63979,82703.1,3177,46
38,29,50,10,81858,85421.9,6767,516
38,30,139,73,76765,88474.1,9232,1391
38,31,69,20,64010,83178.3,3503,70
39,0,28,5,61709,88485.6,1560,28
39,1,53,12,62060,84078,2848,34
39,2,13,2,48751,65886,704,35
39,3,17,4,60012,73685.5,1218,107
39,4,52,10,72409,79888.1,2238,78
39,5,50,13,57368,79279.5,2262,87
39,6,35,8,52400,77313.2,1529,18
39,7,58,19,74494,80348.6,2683,75
39,8,58,18,76995,80057.8,2030,40
39,9,119,49,67304,78988,5001,177
39,10,42,12,46052,79879.5,2702,10
39,11,26,5,54858,79361.9,1579,92
39,12,35,10,51848,81924.4,915,27
39,13,32,16,39592,81087.2,3427,1951
39,14,7,2,96886,78903.4,719,272
39,15,33,8,54557,78063.9,2743,149
39,16,42,9,62662,80201.2,2694,869
39,17,66,14,71544,77987.3,4658,0
39,18,49,14,71493,79915,3905,83
39,19,44,9,53635,82861,2082,18
39,20,138,70,68436,82861.9,5262,43
39,21,61,13,68751,80669.2,4766,154
39,22,29,8,72248,83226.3,4223,156
39,23,25,10,49491,78267,3762,513
39,24,52,10,75402,77371.5,6326,449
39,25,139,50,68374,79655.1,4340,8
